DATE,cloud_cover,wind_speed,wind_gust,humidity,pressure,precipitation,sunshine,temp_mean,picnic_weather
20010111,3,4.9,12.0,0.76,1.0235,0.0,6.6,1.2,False
20010112,4,2.4,7.0,0.86,1.0291,0.0,1.6,0.7,False
20010113,1,3.5,9.0,0.84,1.0356,0.0,7.0,-1.1,False
20010114,4,3.6,11.0,0.9,1.0351,0.0,0.0,-1.9,False
20010115,0,4.1,9.0,0.81,1.0281,0.0,7.2,-2.1,False
20010116,1,2.5,5.0,0.79,1.0246,0.0,7.2,-3.1,False
20010117,2,1.3,3.0,0.84,1.0201,0.0,6.7,-4.8,False
20010118,6,1.0,3.0,0.95,1.0194,0.04,0.0,-3.7,False
20010119,8,1.3,4.0,0.99,1.0219,0.0,0.2,-0.5,False
20010120,8,2.4,6.0,0.98,1.0238,0.13,0.0,0.1,False
20010121,7,4.3,12.0,0.91,1.0208,0.51,4.0,-0.1,False
20010122,8,3.7,9.0,0.98,1.0055,0.21,0.0,2.8,False
20010123,7,5.3,13.0,0.92,0.9972,0.37,1.1,7.0,False
20010124,5,6.3,18.0,0.85,0.9947,0.14,2.3,8.4,False
20010125,5,4.2,9.0,0.92,1.0014,0.11,0.0,5.5,False
20010126,6,4.4,12.0,0.9,0.9993,0.11,0.5,4.5,False
20010127,8,4.2,12.0,0.91,0.9941,1.02,0.5,4.2,False
20010128,6,2.6,9.0,0.94,1.0031,0.23,3.8,4.0,False
20010129,6,1.2,4.0,0.9,1.0169,0.0,5.5,2.3,False
20010130,5,1.6,3.0,0.98,1.0226,0.0,1.0,0.7,False
20010131,7,2.0,5.0,0.98,1.0251,0.0,0.9,1.1,False
20010201,8,2.0,5.0,0.99,1.028,0.03,1.4,0.6,False
20010202,8,3.0,8.0,0.99,1.0176,0.5,0.0,0.5,False
20010203,8,2.8,8.0,0.98,1.0044,0.85,0.0,0.6,False
20010204,8,3.2,12.0,0.98,0.9996,2.53,0.0,2.7,False
20010205,7,6.5,16.0,0.9,0.993,0.48,0.1,8.8,False
20010206,8,6.4,19.0,0.86,0.9979,0.5,0.3,10.6,False
20010207,7,4.8,13.0,0.84,1.0006,0.44,4.2,10.1,False
20010208,8,5.6,16.0,0.85,0.9956,1.62,2.1,8.6,False
20010209,6,2.3,7.0,0.84,1.0177,0.01,6.9,2.7,False
20010210,5,3.7,12.0,0.86,1.0304,0.05,7.7,2.5,False
20010211,8,6.1,13.0,0.87,1.0287,0.03,0.1,9.9,False
20010212,8,5.2,13.0,0.88,1.0232,0.38,0.0,10.0,False
20010213,5,3.8,12.0,0.87,1.0344,0.0,6.2,5.8,False
20010214,5,2.0,5.0,0.97,1.0349,0.0,3.0,3.3,False
20010215,0,1.4,4.0,0.84,1.0315,0.0,9.0,4.3,False
20010216,6,2.4,7.0,0.98,1.0301,0.21,0.0,2.4,False
20010217,7,3.5,11.0,0.84,1.0393,0.0,0.0,4.1,False
20010218,7,2.1,10.0,0.83,1.0404,0.0,2.2,4.8,False
20010219,7,3.5,10.0,0.88,1.0359,0.1,1.2,5.1,False
20010220,7,3.4,9.0,0.88,1.0324,0.0,3.1,5.3,False
20010221,7,3.3,10.0,0.93,1.0247,0.22,1.4,6.4,False
20010222,6,4.2,16.0,0.87,1.0141,0.26,5.1,5.5,False
20010223,6,2.6,11.0,0.86,1.0052,0.13,7.5,2.6,False
20010224,4,3.5,10.0,0.77,1.0112,0.32,9.2,-1.0,False
20010225,6,3.8,11.0,0.91,1.0098,0.3,5.4,1.0,False
20010226,5,3.8,9.0,0.85,1.0049,0.02,8.0,1.9,False
20010227,7,4.9,11.0,0.71,0.996,0.0,4.2,2.2,False
20010228,7,2.1,6.0,0.81,0.994,0.06,3.0,3.8,False
20010301,8,1.8,5.0,0.94,0.9946,0.1,0.0,1.9,False
20010302,6,2.9,10.0,0.86,0.9991,0.0,4.9,1.3,False
20010303,5,3.5,10.0,0.73,0.9984,0.0,3.3,-1.1,False
20010304,8,3.3,6.0,0.83,0.9985,0.0,0.0,1.3,False
20010305,5,2.5,6.0,0.74,1.0189,0.0,2.0,1.8,False
20010306,2,4.6,12.0,0.73,1.0194,0.0,10.3,3.3,False
20010307,7,3.8,11.0,0.87,1.0091,0.39,2.3,7.5,False
20010308,8,3.9,14.0,0.94,1.0011,0.21,0.0,8.8,False
20010309,8,4.8,11.0,0.91,1.0004,0.03,0.2,9.3,False
20010310,8,4.3,13.0,0.95,1.001,0.57,0.0,9.9,False
20010311,8,4.7,17.0,0.93,1.0035,0.78,0.0,11.1,False
20010312,5,5.1,17.0,0.77,1.0021,0.3,7.6,8.4,False
20010313,6,5.4,14.0,0.86,0.9981,0.12,1.4,5.9,False
20010314,4,4.1,12.0,0.82,1.0059,0.0,3.9,5.4,False
20010315,6,1.5,6.0,0.86,1.0086,0.0,3.5,6.0,False
20010316,8,3.3,10.0,0.85,1.01,0.07,0.4,7.0,False
20010317,8,4.4,12.0,0.92,1.0021,0.59,0.0,3.4,False
20010318,8,2.5,8.0,0.97,0.9988,0.74,0.0,2.7,False
20010319,5,4.4,14.0,0.82,1.0118,0.28,4.2,1.9,False
20010320,6,3.3,10.0,0.74,1.0154,0.0,5.1,1.9,False
20010321,8,4.8,12.0,0.88,1.0014,0.58,0.0,0.9,False
20010322,8,2.2,6.0,0.93,1.0004,0.0,0.0,2.8,False
20010323,8,3.8,11.0,0.97,1.0006,1.6,0.0,6.7,False
20010324,7,3.6,11.0,0.9,1.0015,0.0,6.0,6.4,False
20010325,8,5.5,12.0,0.85,1.0011,0.0,0.0,2.9,False
20010326,8,3.6,7.0,0.77,1.0118,0.0,2.5,3.0,False
20010327,7,5.6,13.0,0.74,1.0123,0.0,0.2,3.5,False
20010328,7,5.8,17.0,0.8,1.0004,0.11,1.7,7.1,False
20010329,7,2.3,9.0,0.94,0.9964,0.95,0.5,6.6,False
20010330,6,2.6,10.0,0.89,1.0122,0.0,1.7,6.5,False
20010331,6,4.8,13.0,0.81,1.0198,0.0,1.6,9.2,False
20010401,7,3.2,9.0,0.87,1.0224,0.0,2.1,11.3,False
20010402,4,3.5,11.0,0.69,1.0137,0.0,10.3,14.4,True
20010403,6,4.9,15.0,0.72,1.0127,0.0,6.3,12.0,False
20010404,7,6.5,18.0,0.79,1.004,0.51,2.9,9.2,False
20010405,6,6.2,16.0,0.79,1.0094,1.02,5.4,8.0,False
20010406,8,5.8,15.0,0.86,1.002,0.71,1.9,11.3,False
20010407,6,4.4,14.0,0.79,1.0017,0.29,6.8,8.9,False
20010408,6,2.9,9.0,0.84,1.0158,0.3,4.4,6.9,False
20010409,7,3.3,9.0,0.87,1.0148,0.0,0.0,7.8,False
20010410,7,3.8,9.0,0.85,1.0092,0.04,3.0,9.6,False
20010411,6,4.6,12.0,0.8,1.0221,0.25,6.1,8.4,False
20010412,4,3.7,13.0,0.75,1.0283,0.01,7.3,4.8,False
20010413,5,4.1,12.0,0.58,1.0297,0.0,6.4,3.8,False
20010414,7,3.4,10.0,0.82,1.024,0.92,3.3,1.8,False
20010415,7,4.5,12.0,0.89,1.0067,0.45,1.2,7.6,False
20010416,7,3.8,13.0,0.89,1.0139,0.81,3.1,6.6,False
20010417,7,3.9,10.0,0.75,1.0155,0.02,1.0,6.1,False
20010418,6,4.9,18.0,0.8,1.0047,0.56,6.3,5.1,False
20010419,6,3.8,14.0,0.84,1.0059,0.58,7.6,3.9,False
20010420,5,2.1,8.0,0.87,1.0085,0.06,1.9,3.7,False
20010421,2,3.5,9.0,0.78,1.0124,0.0,8.8,5.7,False
20010422,3,1.7,7.0,0.73,1.0075,0.0,10.2,5.9,False
20010423,5,1.8,5.0,0.64,1.0052,0.0,5.6,8.0,False
20010424,6,3.9,14.0,0.71,1.0066,0.05,5.3,10.4,False
20010425,7,3.5,11.0,0.86,1.007,0.38,3.0,10.2,False
20010426,6,5.6,13.0,0.76,1.0123,0.57,5.2,10.6,False
20010427,7,3.2,8.0,0.81,1.013,0.11,1.5,10.6,False
20010428,5,4.7,15.0,0.81,1.0066,0.25,6.2,10.6,False
20010429,6,3.7,11.0,0.71,1.0069,0.0,7.5,12.6,False
20010430,7,2.9,9.0,0.81,1.0111,0.85,4.3,12.7,False
20010501,6,5.8,14.0,0.78,1.0193,0.0,3.9,10.7,False
20010502,5,4.8,11.0,0.66,1.0174,0.0,10.7,14.0,True
20010503,7,2.8,9.0,0.82,1.0054,0.38,1.7,12.2,False
20010504,7,4.0,10.0,0.82,1.0112,0.22,0.0,8.4,False
20010505,5,5.6,14.0,0.67,1.0187,0.0,9.3,8.1,False
20010506,6,5.2,12.0,0.68,1.0221,0.0,6.8,10.6,False
20010507,3,5.1,12.0,0.66,1.0258,0.0,13.8,11.1,False
20010508,4,3.6,8.0,0.73,1.0271,0.0,8.0,10.7,False
20010509,2,4.1,11.0,0.66,1.0213,0.0,12.3,17.5,True
20010510,1,4.5,11.0,0.52,1.0194,0.0,14.4,19.4,True
20010511,1,3.2,10.0,0.57,1.0212,0.0,14.3,18.7,True
20010512,2,3.2,10.0,0.57,1.0192,0.0,14.4,18.3,True
20010513,6,2.5,8.0,0.56,1.011,0.0,12.1,18.7,True
20010514,8,2.4,9.0,0.87,1.006,0.59,1.1,14.7,False
20010515,7,3.0,9.0,0.8,1.005,0.23,6.2,14.4,False
20010516,6,4.7,16.0,0.86,1.0029,0.95,4.1,13.7,False
20010517,6,6.6,20.0,0.75,1.0056,0.16,4.9,12.1,False
20010518,7,4.0,13.0,0.85,1.0154,0.19,2.0,11.7,False
20010519,3,3.1,10.0,0.76,1.0236,0.0,11.3,11.8,False
20010520,4,2.2,8.0,0.75,1.0266,0.0,8.6,11.6,True
20010521,5,4.2,12.0,0.71,1.0255,0.0,12.5,12.3,False
20010522,2,4.0,9.0,0.67,1.0238,0.0,14.8,13.9,True
20010523,1,3.5,10.0,0.61,1.0237,0.0,15.2,16.8,True
20010524,2,3.8,11.0,0.71,1.0227,0.0,14.8,15.7,True
20010525,2,2.8,8.0,0.61,1.0217,0.0,15.2,15.4,True
20010526,7,2.3,7.0,0.66,1.0196,0.0,8.6,16.5,True
20010527,7,4.0,11.0,0.84,1.0209,0.0,0.2,15.7,True
20010528,7,4.5,12.0,0.85,1.0197,0.11,3.9,17.5,False
20010529,5,4.2,13.0,0.7,1.0198,0.0,14.1,16.6,True
20010530,4,1.4,8.0,0.72,1.0169,0.0,6.9,16.3,True
20010531,4,3.8,12.0,0.79,1.0159,0.08,11.1,13.3,False
20010601,6,3.3,10.0,0.81,1.0184,0.25,5.6,12.7,False
20010602,7,4.6,14.0,0.9,1.0086,1.59,2.2,11.3,False
20010603,6,4.8,16.0,0.74,1.0178,0.15,3.5,9.7,False
20010604,7,3.0,9.0,0.77,1.023,0.0,1.5,12.0,False
20010605,7,2.6,8.0,0.67,1.0179,0.0,7.5,15.7,True
20010606,7,3.9,13.0,0.72,1.0111,0.12,5.3,15.9,False
20010607,7,5.3,14.0,0.69,1.0099,0.29,8.4,13.2,False
20010608,4,3.2,10.0,0.7,1.0122,0.0,12.0,11.6,False
20010609,5,1.0,5.0,0.68,1.0147,0.0,8.1,10.6,False
20010610,7,1.9,10.0,0.71,1.0141,0.05,2.8,12.2,False
20010611,5,3.3,10.0,0.7,1.0196,0.01,9.8,12.7,False
20010612,7,2.2,6.0,0.67,1.0191,0.0,1.4,14.1,False
20010613,6,2.0,7.0,0.72,1.0158,0.0,8.9,14.3,True
20010614,4,2.3,9.0,0.61,1.0152,0.0,12.3,15.8,True
20010615,7,2.6,9.0,0.75,1.0092,1.62,4.4,17.1,False
20010616,5,2.2,9.0,0.85,1.0064,0.33,6.6,15.5,False
20010617,7,2.4,9.0,0.92,1.0091,0.81,1.3,15.1,False
20010618,7,3.5,10.0,0.8,1.0232,0.0,0.3,13.2,False
20010619,5,1.6,6.0,0.71,1.0272,0.0,12.0,13.7,True
20010620,6,3.0,10.0,0.67,1.0192,0.0,8.7,17.0,True
20010621,5,3.0,10.0,0.7,1.015,0.0,8.4,14.9,True
20010622,7,3.8,12.0,0.75,1.0162,0.0,2.3,14.1,False
20010623,5,1.7,5.0,0.7,1.0199,0.0,6.5,15.8,True
20010624,4,2.0,6.0,0.7,1.0216,0.0,8.3,18.3,True
20010625,3,3.5,9.0,0.62,1.0244,0.0,15.0,18.8,True
20010626,5,3.8,9.0,0.56,1.0179,0.0,14.6,21.5,True
20010627,7,4.2,14.0,0.76,1.012,0.09,2.2,19.8,False
20010628,6,4.0,12.0,0.72,1.0173,0.0,8.6,18.8,True
20010629,5,3.2,10.0,0.73,1.021,0.0,8.8,19.9,True
20010630,6,2.8,11.0,0.76,1.0198,0.06,5.4,19.4,False
20010701,3,3.3,11.0,0.72,1.0259,0.0,13.6,18.2,True
20010702,6,1.6,6.0,0.76,1.028,0.0,2.1,18.4,True
20010703,1,4.0,10.0,0.68,1.0201,0.0,15.2,20.7,True
20010704,1,5.2,14.0,0.51,1.0123,0.0,15.5,22.7,True
20010705,3,3.8,12.0,0.53,1.0117,0.0,14.7,25.2,True
20010706,6,2.8,9.0,0.64,1.0086,0.0,7.0,24.7,True
20010707,7,3.0,11.0,0.82,1.0042,0.82,1.8,20.7,False
20010708,8,3.8,11.0,0.97,1.0083,0.98,0.0,17.5,False
20010709,7,3.3,9.0,0.81,1.0137,0.02,3.7,17.4,False
20010710,7,4.3,13.0,0.8,1.008,0.35,2.7,18.3,False
20010711,6,7.8,21.0,0.75,1.0077,0.73,6.0,16.5,False
20010712,6,4.9,13.0,0.84,1.0096,0.76,4.9,15.3,False
20010713,6,3.5,16.0,0.86,1.0079,1.04,4.4,15.2,False
20010714,7,1.8,6.0,0.93,1.0066,0.57,2.5,13.8,False
20010715,6,1.9,8.0,0.84,1.0149,0.18,5.3,14.1,False
20010716,4,1.6,7.0,0.73,1.0167,0.0,9.3,14.6,True
20010717,6,3.8,11.0,0.74,1.0085,0.08,6.4,16.4,False
20010718,7,4.6,13.0,0.88,0.9987,1.27,2.5,15.7,False
20010719,6,3.3,11.0,0.88,1.0004,1.02,5.3,15.7,False
20010720,6,3.3,12.0,0.86,1.0123,0.04,3.8,14.8,False
20010721,7,3.7,11.0,0.89,1.0174,0.4,0.3,15.5,False
20010722,5,2.5,9.0,0.81,1.0182,0.02,8.7,19.3,False
20010723,7,1.3,4.0,0.85,1.0178,0.36,3.9,18.8,False
20010724,3,2.0,6.0,0.83,1.0177,0.0,9.8,19.3,True
20010725,3,1.8,6.0,0.8,1.0194,0.0,10.3,19.7,True
20010726,5,2.3,6.0,0.67,1.0179,0.0,12.4,22.0,True
20010727,5,2.5,7.0,0.77,1.0171,0.02,3.9,21.6,False
20010728,2,2.8,8.0,0.8,1.0208,0.0,11.0,20.5,True
20010729,3,1.7,7.0,0.76,1.0231,0.0,10.7,20.7,True
20010730,2,2.5,9.0,0.74,1.0223,0.0,11.6,21.7,True
20010731,5,3.2,10.0,0.81,1.022,0.0,6.5,19.5,True
20010801,4,2.7,8.0,0.71,1.0247,0.0,7.5,17.4,True
20010802,6,3.0,10.0,0.73,1.0125,0.15,6.4,20.1,False
20010803,6,3.6,10.0,0.83,1.0095,0.05,4.9,18.8,False
20010804,5,3.7,10.0,0.76,1.0147,0.13,7.5,17.3,False
20010805,6,3.8,11.0,0.83,1.0148,1.24,6.5,15.8,False
20010806,7,3.9,11.0,0.88,1.0109,1.49,2.8,17.3,False
20010807,8,4.2,12.0,0.9,1.0065,2.05,2.2,18.2,False
20010808,5,6.1,17.0,0.87,1.0037,1.34,4.5,16.1,False
20010809,7,2.8,9.0,0.91,1.0119,0.9,2.5,15.0,False
20010810,6,2.7,11.0,0.85,1.021,0.88,4.1,14.5,False
20010811,5,3.5,11.0,0.76,1.0248,0.0,9.5,16.3,True
20010812,8,4.7,18.0,0.82,1.0174,0.61,0.0,16.4,False
20010813,8,4.0,10.0,0.9,1.0134,0.02,0.0,18.7,False
20010814,1,2.2,8.0,0.79,1.0152,0.0,12.3,21.6,True
20010815,3,2.5,8.0,0.74,1.013,0.0,11.0,24.4,True
20010816,5,4.0,13.0,0.8,1.0141,0.14,6.5,19.5,False
20010817,2,2.4,7.0,0.75,1.0189,0.0,11.5,17.9,True
20010818,6,3.5,10.0,0.8,1.0121,0.0,5.6,20.0,True
20010819,6,4.3,15.0,0.78,1.0075,0.01,6.1,19.9,False
20010820,5,2.5,9.0,0.84,1.0147,0.0,5.6,17.7,True
20010821,2,1.9,7.0,0.82,1.0202,0.0,8.9,18.5,True
20010822,5,1.7,7.0,0.8,1.0218,0.0,7.5,21.2,True
20010823,7,1.9,5.0,0.78,1.0194,0.0,4.7,22.6,True
20010824,3,1.5,7.0,0.78,1.0173,0.0,8.8,23.0,True
20010825,1,2.0,6.0,0.74,1.0171,0.0,10.6,24.0,True
20010826,6,2.8,10.0,0.82,1.0159,1.62,4.3,22.5,False
20010827,4,3.2,10.0,0.77,1.0201,0.15,10.8,16.9,False
20010828,3,2.1,7.0,0.8,1.0205,0.0,10.0,14.2,True
20010829,5,2.4,7.0,0.79,1.0161,0.0,8.5,15.0,True
20010830,7,2.0,7.0,0.82,1.0091,0.0,3.0,16.3,True
20010831,7,1.8,6.0,0.91,1.009,0.84,1.7,15.9,False
20010901,5,2.5,11.0,0.86,1.0161,0.03,5.3,14.6,False
20010902,7,3.4,8.0,0.95,1.0142,0.11,0.0,15.7,False
20010903,8,2.8,9.0,0.9,1.0102,2.08,0.8,15.8,False
20010904,6,3.8,16.0,0.9,1.0095,1.67,3.7,13.8,False
20010905,7,3.5,11.0,0.79,1.0171,0.09,5.9,14.5,False
20010906,7,2.2,8.0,0.87,1.0137,0.04,4.2,15.1,False
20010907,8,4.3,15.0,0.83,1.0121,0.16,1.1,15.0,False
20010908,5,5.4,16.0,0.76,1.0075,0.79,7.7,13.2,False
20010909,6,3.7,14.0,0.8,1.0087,1.29,3.8,11.8,False
20010910,7,4.4,15.0,0.79,1.0116,0.32,4.7,13.0,False
20010911,7,3.9,13.0,0.77,1.0134,0.57,4.4,14.0,False
20010912,8,3.3,12.0,0.85,1.0129,0.78,1.0,15.1,False
20010913,7,3.5,15.0,0.88,1.0018,1.02,3.9,12.8,False
20010914,6,2.3,9.0,0.87,1.0066,0.0,4.2,12.7,False
20010915,7,4.0,14.0,0.87,1.0085,1.34,4.4,12.6,False
20010916,5,2.2,13.0,0.93,1.0123,1.12,6.0,10.3,False
20010917,6,2.6,9.0,0.92,1.012,2.35,2.6,11.0,False
20010918,7,2.1,6.0,0.9,1.0117,0.0,1.1,11.1,False
20010919,8,5.8,16.0,0.94,1.002,2.96,0.0,11.2,False
20010920,8,2.4,6.0,0.9,1.0072,0.0,0.6,12.6,False
20010921,4,3.0,12.0,0.85,1.0139,0.37,8.5,12.6,False
20010922,6,3.0,12.0,0.85,1.0138,0.35,8.1,12.6,False
20010923,7,3.1,9.0,0.87,1.0097,0.01,4.4,13.0,False
20010924,8,2.5,7.0,0.92,1.0127,2.33,0.5,12.8,False
20010925,4,1.1,5.0,0.94,1.0168,0.01,3.4,11.1,False
20010926,7,2.1,7.0,0.89,1.0177,0.28,3.5,12.5,False
20010927,7,3.5,10.0,0.92,1.0135,0.48,2.2,15.4,False
20010928,5,2.8,7.0,0.85,1.0144,0.0,9.5,16.0,True
20010929,7,2.5,7.0,0.9,1.0106,0.43,3.6,14.8,False
20010930,7,4.1,12.0,0.87,1.0102,0.09,3.5,16.3,False
20011001,8,6.7,16.0,0.85,1.0032,0.12,0.0,16.9,False
20011002,7,5.0,18.0,0.9,1.0048,0.95,0.3,16.2,False
20011003,6,4.5,13.0,0.85,1.0099,0.02,5.0,15.1,False
20011004,6,4.3,13.0,0.89,1.0134,0.0,4.5,13.8,True
20011005,4,3.0,8.0,0.84,1.0101,0.0,6.5,13.8,True
20011006,5,3.3,9.0,0.88,1.0067,0.66,3.8,15.6,False
20011007,7,4.8,13.0,0.83,1.0032,0.06,3.7,15.3,False
20011008,4,6.1,15.0,0.76,1.0028,0.01,5.1,14.5,False
20011009,6,6.1,16.0,0.82,1.0103,0.02,3.4,14.3,False
20011010,6,5.6,14.0,0.83,1.0221,0.0,5.7,14.0,False
20011011,7,4.4,11.0,0.89,1.0265,0.0,0.2,14.7,False
20011012,1,2.4,6.0,0.85,1.0248,0.0,9.0,14.5,True
20011013,1,2.1,5.0,0.89,1.0209,0.0,6.7,16.6,True
20011014,5,3.1,9.0,0.9,1.0163,0.01,3.1,16.6,False
20011015,5,3.4,11.0,0.86,1.0145,0.04,4.4,16.7,False
20011016,5,1.9,7.0,0.82,1.0258,0.0,8.9,13.0,False
20011017,6,3.1,8.0,0.84,1.0201,0.0,7.1,14.0,True
20011018,7,2.6,9.0,0.9,1.0126,0.13,3.3,15.3,False
20011019,7,2.5,7.0,0.92,1.0121,0.0,0.8,15.7,True
20011020,7,3.1,8.0,0.78,1.0057,0.0,3.6,15.1,True
20011021,7,3.7,10.0,0.87,1.0023,0.01,0.2,13.9,False
20011022,6,3.9,12.0,0.87,1.0109,0.0,1.6,12.0,False
20011023,8,3.3,8.0,0.96,1.0152,1.36,0.0,12.6,False
20011024,6,3.1,9.0,0.95,1.0189,0.07,2.6,11.9,False
20011025,6,2.9,9.0,0.92,1.0209,0.0,3.9,13.1,False
20011026,6,4.5,11.0,0.87,1.0164,0.03,4.1,13.0,False
20011027,6,3.8,11.0,0.91,1.0164,0.12,5.1,12.7,False
20011028,5,2.6,8.0,0.92,1.024,0.0,4.6,11.2,False
20011029,6,4.3,12.0,0.91,1.022,0.0,1.0,11.6,False
20011030,3,6.3,13.0,0.79,1.0158,0.0,7.0,15.3,True
20011031,5,5.7,18.0,0.8,1.0169,0.48,4.0,11.8,False
20011101,3,2.3,9.0,0.83,1.0351,0.04,5.9,8.1,False
20011102,5,2.2,7.0,0.88,1.0388,0.0,5.9,9.2,False
20011103,7,2.1,6.0,0.89,1.0317,0.0,0.1,10.6,False
20011104,7,3.0,10.0,0.84,1.0218,0.0,0.5,10.3,False
20011105,6,2.7,11.0,0.78,1.0219,0.0,3.8,7.9,False
20011106,7,4.8,12.0,0.85,1.01,0.27,1.0,10.1,False
20011107,7,3.2,13.0,0.86,1.0046,0.88,0.3,9.6,False
20011108,7,4.8,19.0,0.86,0.9935,1.12,1.8,6.4,False
20011109,4,2.3,11.0,0.9,1.018,0.3,5.2,2.3,False
20011110,6,3.3,8.0,0.82,1.0296,0.0,3.9,2.8,False
20011111,8,2.4,8.0,0.91,1.0232,0.01,0.0,6.5,False
20011112,8,2.5,11.0,0.96,1.0139,0.35,0.0,10.0,False
20011113,6,3.0,12.0,0.85,1.0193,0.03,2.1,5.5,False
20011114,2,2.5,8.0,0.87,1.0306,0.04,6.3,3.2,False
20011115,4,1.3,4.0,0.97,1.0387,0.0,7.9,0.2,False
20011116,8,1.2,5.0,0.95,1.0388,0.01,0.1,8.3,False
20011117,8,1.0,4.0,0.97,1.0343,0.02,0.3,7.8,False
20011118,7,1.5,5.0,0.96,1.0253,0.0,0.0,7.0,False
20011119,7,0.8,3.0,1.0,1.0255,0.01,0.7,5.9,False
20011120,7,2.5,9.0,0.93,1.0291,0.0,0.0,7.4,False
20011121,7,6.8,17.0,0.9,1.0247,0.26,0.8,9.0,False
20011122,6,4.7,19.0,0.84,1.0151,0.73,0.0,7.1,False
20011123,5,2.9,11.0,0.82,1.022,0.19,4.7,4.7,False
20011124,8,2.3,7.0,0.99,1.0204,0.35,0.0,7.6,False
20011125,8,3.3,8.0,0.98,1.0155,0.67,0.0,10.7,False
20011126,6,1.2,5.0,0.96,1.0131,0.08,0.7,5.1,False
20011127,5,3.3,15.0,0.94,1.0093,0.44,5.6,3.8,False
20011128,5,3.4,10.0,0.86,1.014,0.03,5.8,6.3,False
20011129,8,4.6,11.0,0.96,1.0128,1.67,0.0,8.5,False
20011130,8,2.8,8.0,0.99,1.0103,1.04,0.0,11.7,False
20011201,7,3.9,10.0,0.97,1.015,0.41,0.0,11.7,False
20011202,6,2.0,6.0,0.97,1.0253,0.38,0.7,6.8,False
20011203,8,1.8,6.0,0.98,1.0213,0.17,0.0,8.5,False
20011204,7,5.2,15.0,0.87,1.0118,0.47,0.0,9.5,False
20011205,7,5.2,17.0,0.9,1.0141,0.33,0.5,8.0,False
20011206,3,3.3,19.0,0.88,1.0288,0.02,4.7,6.0,False
20011207,1,1.0,4.0,0.95,1.0393,0.0,6.3,0.8,False
20011208,2,2.4,6.0,0.95,1.0416,0.0,4.6,1.0,False
20011209,3,2.6,7.0,0.94,1.0419,0.0,4.4,-0.5,False
20011210,3,1.1,3.0,0.9,1.0413,0.0,5.3,0.3,False
20011211,8,1.3,5.0,0.99,1.0369,0.0,0.0,4.4,False
20011212,8,2.9,7.0,0.96,1.0331,0.0,0.0,4.0,False
20011213,5,3.9,11.0,0.83,1.0358,0.0,0.3,2.0,False
20011214,2,3.1,7.0,0.72,1.0418,0.0,4.4,-4.0,False
20011215,7,2.4,6.0,0.89,1.0386,0.01,0.0,-1.2,False
20011216,3,2.7,8.0,0.92,1.0395,0.0,6.4,-0.7,False
20011217,4,1.3,7.0,0.98,1.0366,0.06,3.3,-0.3,False
20011218,7,1.6,7.0,0.98,1.0362,0.01,0.0,2.0,False
20011219,7,3.5,15.0,0.91,1.0261,0.51,0.0,4.8,False
20011220,5,3.0,11.0,0.85,1.0257,0.11,5.3,1.4,False
20011221,7,5.1,14.0,0.92,1.0065,1.87,0.0,4.8,False
20011222,5,2.7,12.0,0.93,1.0054,0.34,1.7,0.6,False
20011223,3,3.1,11.0,0.81,1.0182,0.0,6.1,-2.6,False
20011224,8,7.2,16.0,0.92,1.0036,0.65,0.0,3.9,False
20011225,6,4.7,16.0,0.87,0.9938,0.71,2.0,5.4,False
20011226,6,3.0,13.0,0.94,1.0026,0.57,0.7,1.1,False
20011227,8,5.6,15.0,0.95,1.0031,1.08,0.0,3.2,False
20011228,7,7.7,22.0,0.8,0.9969,0.72,1.3,6.4,False
20011229,7,2.5,11.0,0.96,0.9977,0.55,0.0,1.6,False
20011230,6,3.0,11.0,0.93,1.0074,0.33,1.2,-0.2,False
20011231,3,1.9,10.0,0.91,1.0277,0.09,5.4,-0.1,False
20020101,5,3.6,10.0,0.97,1.0365,0.0,2.6,-0.2,False
20020102,7,2.0,7.0,0.98,1.0351,0.0,0.0,-2.1,False
20020103,2,5.0,10.0,0.84,1.0342,0.0,6.8,-2.2,False
20020104,0,4.3,10.0,0.58,1.0337,0.0,6.8,-3.4,False
20020105,3,2.6,5.0,0.78,1.0365,0.0,5.5,-2.3,False
20020106,8,1.5,4.0,0.98,1.0351,0.01,0.0,1.5,False
20020107,8,1.0,4.0,0.97,1.0344,0.0,0.4,2.6,False
20020108,6,2.3,6.0,0.93,1.0342,0.0,0.0,1.3,False
20020109,0,1.8,3.0,0.95,1.0364,0.0,6.8,-1.3,False
20020110,6,2.5,6.0,0.92,1.0331,0.0,3.5,-0.5,False
20020111,8,3.7,9.0,0.94,1.0289,0.15,0.2,2.4,False
20020112,7,3.1,8.0,0.95,1.031,0.16,0.0,3.5,False
20020113,1,2.9,7.0,0.86,1.0274,0.0,6.7,2.3,False
20020114,8,3.2,7.0,0.96,1.0251,0.02,0.0,2.6,False
20020115,8,3.3,10.0,0.96,1.016,0.65,0.0,4.0,False
20020116,6,2.7,7.0,0.95,1.0205,0.0,6.3,4.3,False
20020117,8,4.7,9.0,0.95,1.0191,0.27,0.0,5.3,False
20020118,7,4.1,10.0,0.95,1.018,0.16,6.5,4.8,False
20020119,5,5.8,14.0,0.9,1.0119,0.25,3.0,7.0,False
20020120,8,7.5,19.0,0.95,1.0117,1.07,0.0,8.3,False
20020121,7,5.9,16.0,0.96,1.0102,0.12,0.0,10.2,False
20020122,6,6.6,16.0,0.91,1.004,0.11,0.7,7.6,False
